,item_id,timestamp,avg_high_price,avg_low_price,high_volume,low_volume
2095,2114,1771431900,190,177,4023,31
2096,2132,1771431900,33,30,165,10
2097,2134,1771431900,38,32,1,2
2098,2138,1771431900,23,23,1,1
2099,2140,1771431900,97,91,500,52
2100,2309,1771431900,180,179,17,4
2101,2349,1771431900,73,73,626,328
2102,2351,1771431900,184,177,1220,2106
2103,2353,1771431900,635,625,14273,1323
2104,2355,1771431900,106,104,217,65
2105,2357,1771431900,102,101,3335,16368
2106,2359,1771431900,1000,1000,2674,1436
2107,2361,1771431900,2127,2114,6612,1151
2108,2363,1771431900,12408,12400,223,1937
2109,2434,1771431900,8432,8382,4162,115
2110,2436,1771431900,3170,3165,144,11
2111,2440,1771431900,3928,3925,141,2222
2112,2442,1771431900,3650,3628,2,3863
2113,2444,1771431900,2573,2540,1003,789
2114,2448,1771431900,2190,2143,12,2
2115,2452,1771431900,1566,1500,24,3
2116,2481,1771431900,2044,2011,356,2
2117,2487,1771431900,1742,1609,3,2
2118,2491,1771431900,2212,2269,2,6
2119,2497,1771431900,3397,3377,43,4
2120,2499,1771431900,5160,5140,127,1
2121,2503,1771431900,7240,7236,284,25
2122,2550,1771431900,847,817,193,977
2123,2552,1771431900,736,735,400,93
2124,2570,1771431900,1894,1756,3,2
2125,2572,1771431900,12319,12300,2,258
2126,2859,1771431900,534,470,4,2
2127,2970,1771431900,375,351,5354,27
2128,3004,1771431900,8848,8790,1001,1172
2129,3016,1771431900,3202,3116,3397,1
2130,3024,1771431900,10700,10491,3713,105
2131,3032,1771431900,700,615,3,37
2132,3034,1771431900,700,383,10,2
2133,3040,1771431900,204,200,35,1
2134,3042,1771431900,140,134,10,1
2135,3049,1771431900,2727,2869,278,1
2136,3051,1771431900,8174,8069,585,92
2137,3053,1771431900,9359,9348,9,8
2138,3142,1771431900,389,380,1011,736
2139,3144,1771431900,523,505,11872,4000
2140,3202,1771431900,38553,37686,2,4
2141,3204,1771431900,149400,148895,2,1
2142,3385,1771431900,13025,11991,2,6
2143,3404,1771431900,5420,5255,1,52
2144,3414,1771431900,84,84,1,2
2145,3420,1771431900,270,264,38,4
2146,3678,1771431900,5645,5445,1,1
2147,3751,1771431900,38551,38011,1,1
2148,3827,1771431900,3208,1570,2,1
2149,3833,1771431900,6503,6242,4,1
2150,3853,1771431900,729,720,17,38
2151,4087,1771431900,161000,160250,1,68
2152,4091,1771431900,71141,71117,2,8
2153,4103,1771431900,48799,47110,2,5
2154,4131,1771431900,6904,6800,4,1
2155,4151,1771431900,1305824,1280003,4,11
2156,4153,1771431900,201294,200028,1,2
2157,4300,1771431900,315,300,2,3
2158,4304,1771431900,1398,1001,2,1
2159,4310,1771431900,3629,3500,2,2
2160,4417,1771431900,2857,2715,129,225
2161,4587,1771431900,59825,59250,3,18
2162,4675,1771431900,61191,59095,1,1
2163,4696,1771431900,9,8,3001,2000
2164,4697,1771431900,89,88,9913,15109
2165,4698,1771431900,98,96,18104,16104
2166,4712,1771431900,2217127,2162078,2,1
2167,4714,1771431900,1740013,1689629,2,3
2168,4716,1771431900,327995,324749,1,5
2169,4720,1771431900,956000,950000,1,6
2170,4722,1771431900,893998,863000,1,5
2171,4732,1771431900,65108,65108,4,1
2172,4736,1771431900,1365145,1350009,3,4
2173,4738,1771431900,572379,552110,2,2
2174,4740,1771431900,111,95,110,7109
2175,4747,1771431900,100500,99055,1,1
2176,4749,1771431900,335773,324055,3,1
2177,4759,1771431900,315112,300179,2,1
2178,4798,1771431900,310,277,300,1714
2179,4819,1771431900,4,3,558,462
2180,4820,1771431900,7,3,1105,1828
2181,4822,1771431900,85,80,1501,3419
2182,4823,1771431900,137,135,1168,929
2183,4824,1771431900,832,832,2739,82
2184,4827,1771431900,2274,865,1,1
2185,5075,1771431900,5003,5003,5,817
2186,5100,1771431900,40,20,1,43
2187,5280,1771431900,29,22,100,12
2188,5288,1771431900,1438,1438,10,106
2189,5289,1771431900,22508,21844,7,210
2190,5293,1771431900,29,14,100,4
2191,5295,1771431900,24294,23901,173,119
2192,5296,1771431900,637,637,12,17
2193,5297,1771431900,111,100,7,1
2194,5298,1771431900,653,621,1,229
2195,5300,1771431900,50767,50256,41,121
2196,5301,1771431900,3995,3861,91,47
2197,5302,1771431900,167,165,2,295
2198,5303,1771431900,1103,1048,16,130
2199,5304,1771431900,14614,13674,2,133
2200,5305,1771431900,8,7,2000,1054
2201,5311,1771431900,59,32,2000,18
2202,5312,1771431900,82,81,14,9
2203,5313,1771431900,159,150,44,81
2204,5315,1771431900,31100,30901,49,114
2205,5316,1771431900,98899,98798,3,114
2206,5319,1771431900,7,5,1000,91
2207,5321,1771431900,41,40,35,83
2208,5371,1771431900,599,500,3,24
2209,5372,1771431900,6331,6250,57,1
2210,5373,1771431900,33565,33319,46,137
2211,5374,1771431900,110000,104642,6,109
2212,5386,1771431900,436,389,8,11
2213,5416,1771431900,749,583,100,90
2214,5418,1771431900,1,1,1,1
2215,5501,1771431900,4990,3627,54,36
2216,5502,1771431900,24099,24032,79,42
2217,5504,1771431900,106,106,78,625
2218,5525,1771431900,78,73,2,106
2219,5698,1771431900,18917,18001,8,8
2220,5952,1771431900,4890,4763,616,802
2221,5968,1771431900,450,278,100,1
2222,5970,1771431900,59,59,6,100
2223,5972,1771431900,1699,1649,299,206
2224,5974,1771431900,1896,1838,1018,3396
2225,5998,1771431900,669,643,600,3865
2226,6016,1771431900,2206,2204,416,607
2227,6034,1771431900,25,24,2923,1
2228,6289,1771431900,19,19,105,280
2229,6328,1771431900,538,420,6,6
2230,6332,1771431900,240,228,18378,3819
2231,6333,1771431900,125,121,1391,1538
2232,6585,1771431900,2328515,2282240,8,5
2233,6617,1771431900,5970,5104,1,1
2234,6685,1771431900,8234,8067,1024,205
2235,6693,1771431900,5155,5080,11,357
2236,6731,1771431900,1056179,1028956,2,4
2237,6733,1771431900,3081937,3000845,1,1
2238,6737,1771431900,3092617,3035093,6,3
2239,6812,1771431900,2113,2051,38,2841
2240,6914,1771431900,2046350,2003838,1,1
2241,7060,1771431900,1843,1794,115,506
2242,7158,1771431900,132205,132205,1,1
2243,7218,1771431900,829,816,226,9
2244,7396,1771431900,43792,41992,1,1
2245,7416,1771431900,6700,6256,50,169
2246,7418,1771431900,5800,5648,150,354
2247,7944,1771431900,253,237,1000,1816
2248,7946,1771431900,290,282,200,6410
2249,8007,1771431900,642,632,1917,423
2250,8008,1771431900,720,701,66,1
2251,8010,1771431900,575,572,532,75
2252,8011,1771431900,833,823,1644,20
2253,8013,1771431900,696,694,3583,312
2254,8778,1771431900,502,493,2438,2762
2255,8780,1771431900,880,865,7878,1092
2256,8782,1771431900,2025,2010,6125,1307
2257,8788,1771431900,998997,981005,5,2
2258,8792,1771431900,905,904,9,140
2259,8921,1771431900,817829,811395,2,1
2260,9075,1771431900,75,74,36002,16410
2261,9144,1771431900,143,143,3752,11882
2262,9183,1771431900,914,800,3,1
2263,9185,1771431900,9341,9135,4,4
2264,9192,1771431900,170,168,12284,389
2265,9193,1771431900,627,624,49,4782
2266,9194,1771431900,8285,8285,54,945
2267,9242,1771431900,162,160,1000,3831
2268,9243,1771431900,189,182,4848,2001
2269,9244,1771431900,425,424,3400,687
2270,9245,1771431900,8474,8416,217,2555
2271,9341,1771431900,839,831,11000,10
2272,9419,1771431900,1598,1301,26,14
2273,9431,1771431900,9307,9304,1,3
2274,9735,1771431900,38,35,519,390
2275,9978,1771431900,41,41,13,2
2276,10010,1771431900,30,14,1,1
2277,10034,1771431900,1067,1038,4801,179
2278,10320,1771431900,6426,4664,1,1
2279,10326,1771431900,88,85,120,59
2280,10366,1771431900,10811,10694,1,1
2281,10388,1771431900,219717,213150,2,2
2282,10476,1771431900,6448,6385,70,364
2283,10810,1771431900,550,502,622,1
2284,10925,1771431900,18991,18316,40,139
2285,11126,1771431900,12100,12035,2,3
2286,11128,1771431900,2304085,2222779,1,5
2287,11212,1771431900,2468,2415,2200,768
2288,11229,1771431900,3465,3461,20,20
2289,11230,1771431900,1350,1327,2730,24
2290,11232,1771431900,1669,1668,87,6076
2291,11802,1771431900,8812666,8614848,4,1
2292,11832,1771431900,27500000,27286810,1,6
2293,11834,1771431900,18433360,18013601,2,8
2294,11840,1771431900,326897,323574,19,19
2295,11889,1771431900,1715593,1676688,3,1
2296,11920,1771431900,488904,479136,4,3
2297,11936,1771431900,1495,1485,1108,205
2298,11959,1771431900,2765,2714,1000,67
2299,11968,1771431900,12361,12343,39,8
2300,11972,1771431900,12545,12417,29,4
2301,11978,1771431900,11195,11043,91,227
2302,12002,1771431900,681052,663989,9,12
2303,12004,1771431900,357413,345956,3,2
2304,12402,1771431900,32125,31032,19,35
2305,12403,1771431900,9183,8302,18,38
2306,12404,1771431900,1091,1002,6,45
2307,12405,1771431900,2183,2002,25,26
2308,12406,1771431900,17070,16305,3,22
2309,12408,1771431900,3997,3700,49,13
2310,12409,1771431900,6368,5725,4,42
2311,12410,1771431900,2130,2014,6,58
2312,12603,1771431900,221061,210000,1,1
2313,12625,1771431900,5314,5240,441,22
2314,12627,1771431900,4100,4018,11,1
2315,12631,1771431900,1278,1234,2,92
2316,12640,1771431900,849,823,17053,1354
2317,12695,1771431900,15336,15076,573,22
2318,12699,1771431900,7943,7578,60,4
2319,12829,1771431900,58775,58431,1,1
2320,12873,1771431900,754859,723856,2,3
2321,12900,1771431900,3722733,3611381,3,3
2322,12913,1771431900,9763,9530,52,27
2323,12924,1771431900,10791430,10535425,4,3
2324,12929,1771431900,3782174,3682810,2,3
2325,12934,1771431900,181,181,14236,42818
2326,13190,1771431900,14025509,14186806,22,18
2327,13235,1771431900,5558753,5427481,1,3
2328,13271,1771431900,2131713,2073040,4,1
2329,13439,1771431900,1845,1840,1000,1652
2330,13441,1771431900,1995,1984,50,1184
2331,13576,1771431900,14198062,14114722,2,1
2332,13652,1771431900,46792816,45726133,1,1
2333,19481,1771431900,1108000,1100000,1,2
2334,19547,1771431900,21841213,21334406,3,1
2335,19550,1771431900,21527244,21098901,1,2
2336,19580,1771431900,471,454,15225,356
2337,19582,1771431900,830,806,1003,3191
2338,19621,1771431900,2549,2300,4,79
2339,20730,1771431900,100000,90000,1,1
2340,20849,1771431900,398,390,40,359
2341,21000,1771431900,17103912,16823655,4,3
2342,21015,1771431900,13800000,13775543,1,2
2343,21047,1771431900,49749,46980,4,8
2344,21105,1771431900,4304,3932,667,1000
2345,21146,1771431900,1040,1000,31,1
2346,21166,1771431900,4115,4115,72,11
2347,21183,1771431900,4168,4120,4,9
2348,21304,1771431900,717599,710000,5,1
2349,21326,1771431900,183,179,25480,83906
2350,21347,1771431900,3397,3353,311,5434
2351,21350,1771431900,215,206,10475,4730
2352,21480,1771431900,806,843,13,200
2353,21504,1771431900,230,226,1,11673
2354,21622,1771431900,89,88,3000,146
2355,21634,1771431900,27168186,26374485,2,2
2356,21736,1771431900,70110,69100,1,1
2357,21742,1771431900,4172234,4062774,1,1
2358,21802,1771431900,808,807,104,299
2359,21817,1771431900,43017,42633,2,390
2360,21820,1771431900,177,174,64236,32561
2361,21880,1771431900,302,296,6342,10519
2362,21902,1771431900,785121,765849,2,7
2363,21930,1771431900,2970,2970,222,6347
2364,21932,1771431900,3187,3108,20,312
2365,21940,1771431900,3052,3001,100,10
2366,21944,1771431900,3295,3259,4720,1497
2367,21946,1771431900,3120,3098,500,264
2368,21948,1771431900,2423,2368,200,39
2369,22124,1771431900,26172,25977,793,1484
2370,22324,1771431900,31549997,30833720,2,3
2371,22326,1771431900,14450000,14240000,2,1
2372,22327,1771431900,13000183,12765000,2,2
2373,22368,1771431900,4169999,4039603,3,2
2374,22461,1771431900,22181,22000,60,279
2375,22481,1771431900,19477104,19101000,1,1
2376,22557,1771431900,725225,699134,3,3
2377,22595,1771431900,140,140,3000,3000
2378,22599,1771431900,1610,1492,204,65
2379,22866,1771431900,171851,168995,10,368
2380,22877,1771431900,168000,167402,2,29
2381,22879,1771431900,5920,5774,6,6
2382,22951,1771431900,420447,420885,3,1
2383,22975,1771431900,3475426,3436202,2,2
2384,22978,1771431900,71050000,70750000,2,2
2385,22983,1771431900,13974623,13668084,5,1
2386,22994,1771431900,759104,731799,3,1
2387,23733,1771431900,6092,5897,407,12
2388,24187,1771431900,632802,624254,4,4
2389,24251,1771431900,18044,17347,42,41
2390,24268,1771431900,18380834,18280659,4,1
2391,24333,1771431900,1185921,1145455,3,1
2392,24585,1771431900,58860,56000,35,22
2393,24589,1771431900,173,172,600,913
2394,24592,1771431900,115,108,2100,2431
2395,24598,1771431900,2110,2040,440,916
2396,24607,1771431900,284,278,8516,1874
2397,24613,1771431900,64,63,200,1315
2398,24621,1771431900,87,88,6,5076
2399,24740,1771431900,27800,25542,10,18
2400,25404,1771431900,168500,158753,2,6
2401,25413,1771431900,86000,82250,1,2
2402,25416,1771431900,160251,156000,5,1
2403,25578,1771431900,2840,2804,50,145
2404,25778,1771431900,3324,3327,158,294
2405,25849,1771431900,239,237,22262,4925
2406,25985,1771431900,4092913,3986408,1,5
2407,26219,1771431900,23982635,23745350,4,2
2408,26245,1771431900,38975247,38975247,1,1
2409,26945,1771431900,3219422,3184627,2,3
2410,27229,1771431900,55138349,54560583,1,1
2411,27235,1771431900,24469229,24011627,2,2
2412,27272,1771431900,1756,1756,27,41
2413,27629,1771431900,6110,6059,30,3
2414,27690,1771431900,39547798,39547798,3,1
2415,28313,1771431900,34000000,33920185,1,3
2416,28810,1771431900,942195,936738,3,1
2417,28824,1771431900,849,817,132,4
2418,28872,1771431900,174,158,13000,6
2419,28878,1771431900,297,295,4300,18
2420,28899,1771431900,307,307,1000,1002
2421,28924,1771431900,236,236,426,2843
2422,28988,1771431900,380502,364669,3,4
2423,28991,1771431900,180,175,1500,3085
2424,28997,1771431900,6890418,6759424,5,5
2425,29022,1771431900,5046954,4920295,2,3
2426,29025,1771431900,10540000,10331106,1,1
2427,29028,1771431900,887119,852400,1,1
2428,29283,1771431900,33609,33002,12,2
2429,29286,1771431900,15261,14050,22,2
2430,29307,1771431900,7100,6341,20,1
2431,29577,1771431900,6913921,6800433,3,4
2432,29580,1771431900,37803086,37575687,1,9
2433,29684,1771431900,11690,11286,10,12
2434,29782,1771431900,24911,23951,25,6
2435,29796,1771431900,52777404,52288820,3,3
2436,29801,1771431900,61577767,61490026,1,13
2437,29806,1771431900,3215843,3148126,3,12
2438,29824,1771431900,18219,17750,29,77
2439,30002,1771431900,10367520,10236276,1,1
2440,30125,1771431900,59240,58018,16,12
2441,30750,1771431900,95744358,93505000,2,1
2442,30775,1771431900,40000,39177,52,3
2443,30843,1771431900,784,773,7200,1472
2444,30900,1771431900,201,201,168,1727
2445,31111,1771431900,409,401,8681,3887
2446,31406,1771431900,57777,57757,64,31
2447,31435,1771431900,4348,4348,8,48
2448,31481,1771431900,3100,3076,10,369
2449,31541,1771431900,25,25,38,3
2450,31638,1771431900,11600,11500,63,19
2451,31908,1771431900,25,18,500,432
2452,31910,1771431900,161,160,2001,2050
2453,31912,1771431900,573,545,1,1597
2454,31979,1771431900,2143,2040,310,12
2455,32005,1771431900,3200,3143,20,8
2456,32053,1771431900,12456,8534,10,32
2457,32344,1771431900,2041,1998,210,296
2458,32352,1771431900,6520,6362,202,628
2459,32892,1771431900,2500,2500,33,4
2460,32904,1771431900,755,707,10,34
2461,33074,1771431900,34752,33761,2,15
