item_id,timestamp,avg_high_price,avg_low_price,high_volume,low_volume
31710,1770930000,1679,1590,7620,6220
31716,1770930000,369,362,40,34
31719,1770930000,1681,1600,1,248
31729,1770930000,6318,6172,2972,2639
31906,1770930000,8,8,4143,13109
31908,1770930000,17,15,51901,10113
31910,1770930000,162,161,94854,7427
31912,1770930000,526,503,10486,35786
31914,1770930000,731,716,11857,32426
31916,1770930000,1900,1861,192,6431
31949,1770930000,35411558,34244851,4,4
31952,1770930000,757873,732495,21,20
31954,1770930000,938527,849102,2,3
31959,1770930000,399817,371571,16,14
31964,1770930000,150,81,24,42
31967,1770930000,166,115,75,131
31970,1770930000,491,464,1858,22811
31973,1770930000,1171,1124,53343,27530
31976,1770930000,1791,1791,1077,320
31979,1770930000,2100,2030,11177,2151
31989,1770930000,22551,21797,54,38
31996,1770930000,811176,796179,100,181
32002,1770930000,3378,2032,256,30
32005,1770930000,3177,3177,341,170
32008,1770930000,5280,5052,262,51
32011,1770930000,9487,9250,6,74
32017,1770930000,1748699,1735683,24,9
32023,1770930000,5960,3011,49,30
32026,1770930000,24150,22564,120,80
32029,1770930000,31453,29727,219,92
32032,1770930000,50862,48666,139,43
32041,1770930000,62,17,20,1
32044,1770930000,75,42,776,140
32047,1770930000,735,635,630,40
32050,1770930000,2064,2000,750,31
32056,1770930000,7072,7003,60,423
32059,1770930000,10670,10500,50,20
32071,1770930000,19617,17091,562,26
32074,1770930000,39456,37715,530,16
32090,1770930000,6056,2817,6,17
32093,1770930000,3949832,3639375,4,3
32099,1770930000,430000,408667,1,3
32115,1770930000,4047229,3990884,202,101
32307,1770930000,660,652,5929,1984
32309,1770930000,105,102,1007,30
32317,1770930000,175,175,2489,2490
32320,1770930000,609,609,1000,400
32325,1770930000,1218,1000,2521,221
32333,1770930000,2648,2619,2,2147
32336,1770930000,3011,2908,5823,25
32341,1770930000,1700,1700,2499,1990
32344,1770930000,2021,1817,3478,6024
32349,1770930000,6311,6310,22,2075
32352,1770930000,6826,6590,6678,366
32360,1770930000,257,248,381,210
32362,1770930000,1965,1950,2157,3179
32366,1770930000,1633,1600,749,250
32879,1770930000,3175000,3025014,2,5
32886,1770930000,141,51,2,1
32889,1770930000,961,889,3652,532
32892,1770930000,2572,2495,811,96
32904,1770930000,856,829,3839,29836
32907,1770930000,176,159,20645,73404
32910,1770930000,1025,1010,15431,1201
33074,1770930000,34108,33656,54,201
2,1770933600,265,261,816744,623799
6,1770933600,192247,187475,4,11
8,1770933600,190769,184679,5,10
10,1770933600,165539,162366,10,9
12,1770933600,207405,196662,7,10
40,1770933600,7,7,5019,2733
41,1770933600,21,21,53788,22204
42,1770933600,38,37,22147,1466
43,1770933600,129,123,39490,19432
44,1770933600,269,263,12219,24189
45,1770933600,25,25,1280,205
46,1770933600,10,10,14936,5803
48,1770933600,5,2,1788,938
53,1770933600,11,9,329161,4815
54,1770933600,12,10,1109,80
56,1770933600,35,26,3269,9
58,1770933600,61,60,3064,1218
60,1770933600,38,37,594,352
62,1770933600,111,110,20331,21745
64,1770933600,92,90,861,2801
66,1770933600,257,254,43297,102285
68,1770933600,205,190,3386,7403
70,1770933600,1042,1029,728,20920
72,1770933600,722,721,35,1075
91,1770933600,389,350,4388,4317
93,1770933600,239,195,667,113
95,1770933600,222,211,3917,2043
97,1770933600,655,634,4940,1603
99,1770933600,5975,5958,21595,3649
101,1770933600,3055,3256,12219,7107
103,1770933600,2813,2780,1893,169
105,1770933600,3225,3180,372,8064
107,1770933600,3493,3462,9673,926
109,1770933600,2719,2597,6966,561
111,1770933600,4297,4176,4152,1200
113,1770933600,96,86,2109,6713
115,1770933600,63,59,212,879
121,1770933600,7,10,483,2722
123,1770933600,20,14,14,7
133,1770933600,680,487,6,53
139,1770933600,6120,6121,1536,11453
141,1770933600,4124,4114,1,125
143,1770933600,2218,2080,2,50
145,1770933600,2526,2530,1533,16415
157,1770933600,2981,2938,203,14226
163,1770933600,2858,2845,1055,6842
169,1770933600,1747,1710,897,3435
171,1770933600,1286,1199,3,58
173,1770933600,715,603,100,1
175,1770933600,223,135,2,163
179,1770933600,79,80,5,1
181,1770933600,1605,1604,100,362
183,1770933600,969,951,2,2
189,1770933600,335,363,1200,4053
199,1770933600,321,318,156,2413
201,1770933600,183,173,628,1955
203,1770933600,163,163,2177,23079
205,1770933600,468,469,7262,20921
207,1770933600,5501,5488,6063,26237
209,1770933600,2529,2543,2463,17411
211,1770933600,2483,2404,1383,18673
213,1770933600,2846,2802,892,18734
215,1770933600,3128,3116,2607,24835
217,1770933600,2347,2346,2,20094
219,1770933600,3584,3521,735,25554
221,1770933600,4,3,28770,442
223,1770933600,199,195,35349,17911
225,1770933600,310,298,11198,33344
227,1770933600,5,4,173283,14
229,1770933600,3,3,1696,90585
231,1770933600,497,489,30669,8485
233,1770933600,74,74,299,10
235,1770933600,291,286,2133,3
237,1770933600,236,223,198,1466
239,1770933600,361,358,22656,10663
241,1770933600,189,83,3018,284
243,1770933600,15,15,101,150
245,1770933600,951,935,4843,11225
247,1770933600,388,377,3708,1360
249,1770933600,343,317,4537,2390
251,1770933600,222,216,312,5362
253,1770933600,201,191,10651,4025
255,1770933600,523,521,6987,16202
257,1770933600,5658,5624,5008,14768
259,1770933600,2602,2616,1133,4635
261,1770933600,2508,2487,8259,11526
263,1770933600,2906,2889,1829,5265
265,1770933600,3181,3159,12,10687
267,1770933600,2413,2348,5200,5800
269,1770933600,3737,3702,10117,6161
272,1770933600,1155,1043,1,5
288,1770933600,557,524,99,64
299,1770933600,1166,1140,100,1842
301,1770933600,174,166,131,1
303,1770933600,148,75,84,2
305,1770933600,27,15,82,7
307,1770933600,17,16,103,2
311,1770933600,95,83,5,5
313,1770933600,5,4,154097,3568
314,1770933600,3,2,1259927,51366
315,1770933600,24,24,210,441
317,1770933600,37,31,6172,439
319,1770933600,62,62,127,9
321,1770933600,26,14,2117,120
325,1770933600,42,26,36,261
327,1770933600,41,41,931,1426
329,1770933600,61,60,6876,6289
331,1770933600,54,53,2934,2967
333,1770933600,35,36,2006,444
335,1770933600,63,60,2375,330
339,1770933600,31,31,318,820
341,1770933600,39,26,105,86
345,1770933600,65,67,393,10
347,1770933600,81,73,2342,113
349,1770933600,138,125,1342,2201
351,1770933600,195,185,3480,354
353,1770933600,23,22,81,203
359,1770933600,83,82,11532,4049
361,1770933600,93,87,8569,6960
363,1770933600,16,16,2572,4585
365,1770933600,93,82,2348,6121
371,1770933600,196,195,10662,16721
373,1770933600,194,191,40011,31680
377,1770933600,145,143,8667,21702
379,1770933600,147,144,5398,15604
383,1770933600,558,545,13946,101383
385,1770933600,799,787,117717,54979
389,1770933600,1471,1467,193,7380
391,1770933600,1793,1750,24731,19606
395,1770933600,718,725,1021,14420
397,1770933600,1031,1020,6985,4238
401,1770933600,6,6,6278,2524
405,1770933600,704,575,150,2
407,1770933600,45,45,158,316
411,1770933600,28,28,3,289
413,1770933600,572,695,1167,43
426,1770933600,39,30,6,3
428,1770933600,286,65,3,3
434,1770933600,80,78,2529,104
436,1770933600,14,14,10773,10578
438,1770933600,15,16,276,8165
440,1770933600,82,85,27801,41589
442,1770933600,49,48,16690,86185
444,1770933600,125,124,288358,422170
447,1770933600,127,125,46663,109823
449,1770933600,566,554,39937,126417
451,1770933600,10190,10190,4216,45821
453,1770933600,177,174,521776,835428
464,1770933600,397,311,16,79
526,1770933600,34,34,6345,2872
530,1770933600,397,402,40,6
532,1770933600,266,239,91922,32329
534,1770933600,613,575,472,3081
536,1770933600,2089,2073,64445,31175
542,1770933600,118,105,47,22
544,1770933600,495,465,80,155
548,1770933600,388,383,2,1
554,1770933600,5,4,2604195,112141
555,1770933600,6,5,602257,486804
556,1770933600,6,5,1270887,385575
557,1770933600,5,6,964944,605650
558,1770933600,3,2,578464,47232
559,1770933600,4,5,70444,21941
560,1770933600,167,163,1067398,868811
561,1770933600,97,95,824899,729140
562,1770933600,78,76,872636,635543
563,1770933600,120,118,112111,151218
564,1770933600,97,95,123016,142065
565,1770933600,229,226,827831,516748
566,1770933600,379,374,308933,525528
567,1770933600,59,55,207,20003
569,1770933600,1106,1080,5056,5134
571,1770933600,748,742,5424,24400
573,1770933600,1144,1138,64256,6687
575,1770933600,852,834,3326,19831
577,1770933600,1497,1449,77,36
579,1770933600,428,354,107,26
581,1770933600,1165,1016,10,57
590,1770933600,78,69,100,22
592,1770933600,51,52,473,953
628,1770933600,618,593,3,1
640,1770933600,1709,500,7,1
654,1770933600,1093,936,6,2
660,1770933600,2200,450,2,1
753,1770933600,47,53,85,7
805,1770933600,210,205,373,2912
806,1770933600,17,12,1103,13962
807,1770933600,14,12,13397,11902
808,1770933600,4,4,40908,56845
809,1770933600,12,11,242897,284981
810,1770933600,36,36,313070,109488
811,1770933600,189,183,62747,22911
817,1770933600,175,175,221,805
819,1770933600,35,30,72124,9070
820,1770933600,44,45,38278,13750
821,1770933600,80,81,16219,25100
822,1770933600,118,115,95263,132613
823,1770933600,201,199,258810,199107
824,1770933600,1205,1187,13234,17836
829,1770933600,49,49,150,2280
830,1770933600,149,163,857,18346
837,1770933600,359,315,6,2
839,1770933600,30,21,3,132
841,1770933600,56,50,11,20
843,1770933600,43,44,22,9
845,1770933600,51,51,2079,14
847,1770933600,161,160,81,1060
849,1770933600,105,90,47,621
851,1770933600,312,310,2489,18656
853,1770933600,188,188,2532,1104
855,1770933600,479,471,139100,32843
857,1770933600,387,388,5443,76
859,1770933600,1221,1212,7993,26860
861,1770933600,795,788,1392,580
863,1770933600,22,21,4230,4215
864,1770933600,25,22,100,643
866,1770933600,157,162,3471,1305
867,1770933600,330,314,1138,658
868,1770933600,222,213,36291,10596
869,1770933600,42,41,190,7424
877,1770933600,3,3,1723,995
879,1770933600,36,36,210,10
882,1770933600,4,5,14541,33160
884,1770933600,8,9,73711,83226
886,1770933600,17,17,71726,41649
888,1770933600,16,17,218724,165610
890,1770933600,58,55,146295,57707
892,1770933600,93,92,144657,259300
946,1770933600,17,16,127,20
948,1770933600,50,51,24,1
950,1770933600,17,17,418,4760
952,1770933600,103,102,274,48
954,1770933600,47,44,2563,38
958,1770933600,18,18,2,529
960,1770933600,140,135,65429,13065
962,1770933600,104384,100851,2,20
970,1770933600,115,114,482,21
973,1770933600,157,134,315,111
975,1770933600,845,725,16,2
983,1770933600,487,472,4,3
985,1770933600,11840,11137,4,849
987,1770933600,12671,12637,163,263
989,1770933600,24172,23857,163,419
991,1770933600,4498,4457,4,8
993,1770933600,24376,24376,17,73
1007,1770933600,93,92,160,5
1009,1770933600,81,75,2,2
1011,1770933600,223,150,15,1
1013,1770933600,88,88,17,3
1017,1770933600,446,368,26,8
1019,1770933600,421,374,95,3
1021,1770933600,193,181,88,1
1027,1770933600,300,211,2,1
1031,1770933600,10682,23673,35,55
1033,1770933600,3669,3455,39,25
1035,1770933600,953,907,38,13
1040,1770933600,7015,6283,12,18
1042,1770933600,19443,16362,14,23
1044,1770933600,9135,10720,8,23
1046,1770933600,13000,12189,14,29
1048,1770933600,17966,16827,6,23
1050,1770933600,18853,19012,14,28
1053,1770933600,9243,9080,12,5
1055,1770933600,7841,7657,8,14
1057,1770933600,10275,9107,8,15
1059,1770933600,2,5,203,51
1061,1770933600,40,34,32,70
1063,1770933600,9,3,234,179
1065,1770933600,1378,1390,143,132
1067,1770933600,83,88,42,12
1069,1770933600,464,439,85,19
1071,1770933600,1415,1377,121,281
1073,1770933600,3652,3698,287,929
1075,1770933600,65,75,8,17
1077,1770933600,1347,1150,166,43
1079,1770933600,38106,37986,672,3390
1081,1770933600,68,51,79,1
1083,1770933600,516,407,19,18
1085,1770933600,1499,1409,7,296
1089,1770933600,1153,2606,1,2
1091,1770933600,3952,3593,12,68
1093,1770933600,38132,38183,107,675
1097,1770933600,299,286,54,17
1099,1770933600,2123,2181,506,61
1101,1770933600,96,76,193,102
1103,1770933600,13,7,154,51
1105,1770933600,245,224,130,423
1107,1770933600,1165,1323,1,4
1109,1770933600,1004,1000,128,235
1111,1770933600,2633,2605,130,106
1113,1770933600,29667,29689,480,1805
1115,1770933600,117,121,3181,1908
1117,1770933600,18,34,16,125
1119,1770933600,1054,1023,659,2656
1121,1770933600,2834,2788,1629,4031
1123,1770933600,9629,9600,5404,11471
1125,1770933600,3579,3262,92,38
1127,1770933600,39372,38630,422,4067
1129,1770933600,9,8,185,183
1131,1770933600,20,15,231,72
1133,1770933600,586,403,10,31
1135,1770933600,4406,4388,3476,9253
1137,1770933600,112,89,12,9
1139,1770933600,6,6,88,2
1141,1770933600,107,55,14,24
1143,1770933600,276,230,7,1
1145,1770933600,1042,957,22,12
1147,1770933600,11213,11320,112,1304
1149,1770933600,58821,58839,39,697
1153,1770933600,139,91,136,69
1155,1770933600,19,3,40,24
1157,1770933600,233,173,40,89
1159,1770933600,504,493,471,122
1161,1770933600,1988,1960,127,697
1163,1770933600,20779,20869,718,2871
1165,1770933600,515,510,85,55
1167,1770933600,4,9,58,19
1169,1770933600,42,20,660,30
1171,1770933600,165,150,1,15
1173,1770933600,27,7,3,17
1177,1770933600,252,174,6,29
1179,1770933600,516,518,44,46
1181,1770933600,716,714,6,2
1183,1770933600,2506,2073,18,86
1185,1770933600,22867,22592,16,623
1187,1770933600,311075,299002,14,8
1191,1770933600,59,68,11,10
1193,1770933600,506,322,17,54
1195,1770933600,2076,1550,1,6
1197,1770933600,1054,1087,55,54
1199,1770933600,3024,2942,203,112
1201,1770933600,32311,32217,1155,3693
1203,1770933600,22,41,41,46
1205,1770933600,6,4,19,26
1207,1770933600,15,10,19,42
1211,1770933600,283,276,35,167
1213,1770933600,4629,4998,598,289
1215,1770933600,17295,17252,49,1118
1217,1770933600,547,709,18,42
1231,1770933600,19400,17000,1,4
1237,1770933600,174,172,42,6
1239,1770933600,449,369,17,5
1243,1770933600,263,265,9,7
1247,1770933600,12051,11883,16,124
1249,1770933600,38677,36933,33,23
1265,1770933600,34,10,17,2
1267,1770933600,396,269,59,73
1269,1770933600,1203,1137,17,16
1271,1770933600,1821,1732,34,84
1273,1770933600,592,499,2219,471
1275,1770933600,18875,18937,127,1237
1277,1770933600,45,37,2,9
1279,1770933600,88,100,2,156
1281,1770933600,78,92,42,8
1283,1770933600,345,328,7,9
1285,1770933600,318,323,9,56
1287,1770933600,1230,939,7,10
1289,1770933600,12294,12433,29,378
1295,1770933600,205,150,26,53
1297,1770933600,880,466,1,32
1299,1770933600,612,553,5,744
1301,1770933600,1657,1681,325,219
1303,1770933600,18838,18913,155,1311
1305,1770933600,60278,59209,244,1135
1307,1770933600,67,20,13,20
1309,1770933600,187,150,5,2
1311,1770933600,401,333,16,162
1315,1770933600,1495,1343,11,534
1317,1770933600,3659,3559,296,253
1319,1770933600,38156,38055,3716,784
1321,1770933600,29,99,190,32
1323,1770933600,50,60,124,41
1325,1770933600,85,88,651,19
1327,1770933600,2925,2850,6,5
1329,1770933600,433,398,1164,641
1331,1770933600,1512,1401,50,22
1333,1770933600,15154,15090,550,750
1335,1770933600,14,16,5,265
1337,1770933600,54,26,194,13
1339,1770933600,155,225,783,230
1345,1770933600,2848,2565,42,354
1347,1770933600,24567,24589,521,1768
1349,1770933600,110,101,139,268
1351,1770933600,26,17,749,14
1353,1770933600,137,115,10,379
1355,1770933600,248,236,1035,28
1357,1770933600,2118,1023,104,515
1359,1770933600,7669,7526,115,482
1361,1770933600,999,983,24,22
1369,1770933600,1226,1206,3,17
1371,1770933600,2389,2353,106,199
1373,1770933600,24599,24662,80,841
1377,1770933600,119687,119189,25,119
1379,1770933600,500,100,2,31
1381,1770933600,1896,1378,115,31
1383,1770933600,1643,1568,32,45
1385,1770933600,716,615,14,13
1387,1770933600,1594,1550,17,56
1391,1770933600,8109,8062,31180,26569
1393,1770933600,8871,8854,2779,5140
1395,1770933600,8790,8729,7549,12494
1397,1770933600,8782,8739,24714,26707
1399,1770933600,8785,8793,4678,12880
1401,1770933600,25088,24972,43,146
1403,1770933600,25730,24945,8,507
1405,1770933600,25044,24750,77,459
1407,1770933600,25180,25017,5,282
1424,1770933600,28,29,172,1
1426,1770933600,901,900,1,6
1432,1770933600,8291,8406,98,769
1434,1770933600,29493,29223,55,622
1436,1770933600,11,12,15233,7321
1438,1770933600,165,157,44,113
1440,1770933600,537,535,96,1666
1442,1770933600,1997,1910,22,75
1444,1770933600,210,209,255,116
1446,1770933600,1383,1250,84,446
1448,1770933600,3262,3210,227,1188
1452,1770933600,131,80,230,39
1454,1770933600,277,233,13,44
1456,1770933600,2950,2293,10,27
1462,1770933600,186,185,7,51
1470,1770933600,2777,2525,27,33
1472,1770933600,2332,2023,27,38
1474,1770933600,2753,2564,29,20
1476,1770933600,2741,2583,37,26
1478,1770933600,4000,2539,5,9
1511,1770933600,34,32,101141,10892
1513,1770933600,1018,1015,43597,87230
1515,1770933600,141,137,96092,116720
1517,1770933600,16,16,486269,72951
1519,1770933600,26,26,22130,6096
1521,1770933600,26,26,77288,27240
1523,1770933600,302,288,518,510
1539,1770933600,24,21,35047,45604
1540,1770933600,30,23,1528,5
1550,1770933600,21,20,50,10309
1573,1770933600,155,171,12,3
1592,1770933600,100,5,19,2
1595,1770933600,417,275,40,1
1597,1770933600,198,50,15,1
1601,1770933600,1818,1792,40053,50947
1603,1770933600,953,938,29277,55152
1605,1770933600,529,515,51401,53285
1607,1770933600,329,323,54655,39832
1609,1770933600,252,244,14750,3475
1611,1770933600,299,285,47,13092
1613,1770933600,3534,3464,1758,159
1615,1770933600,11167,11158,4470,12782
1617,1770933600,2869,2816,30081,29914
1619,1770933600,1249,1225,23968,57897
1621,1770933600,610,596,9791,30435
1623,1770933600,342,337,12445,30044
1625,1770933600,94,94,831,4904
1627,1770933600,101,97,434,1181
1629,1770933600,2945,2910,908,432
1631,1770933600,17105,16763,476,8492
1635,1770933600,131,145,27,5885
1637,1770933600,480,470,637,15587
1639,1770933600,676,658,415,3241
1641,1770933600,1084,1071,479,290
1643,1770933600,1963,1954,378,2054
1645,1770933600,11656,11367,20,324
1654,1770933600,142,138,40982,59549
1656,1770933600,493,482,330,6861
1658,1770933600,713,701,24979,41124
1660,1770933600,1193,1164,22501,39276
1662,1770933600,2086,2079,5142,3216
1664,1770933600,11421,11413,10,289
1679,1770933600,1100,1093,580,827
1681,1770933600,2025,1967,3000,4536
1692,1770933600,149,136,1,54
1694,1770933600,531,463,28,72
1696,1770933600,682,632,16,1
1698,1770933600,1094,1051,666,20
1700,1770933600,1941,1891,1080,2027
1702,1770933600,11770,11770,386,2816
1704,1770933600,12148,12123,1127,6570
1712,1770933600,12363,12151,81,71
1718,1770933600,562,439,25,32
1724,1770933600,121,82,7,16
1725,1770933600,1239,1280,165,153
1727,1770933600,493,523,151,28
1729,1770933600,664,600,140,1
1731,1770933600,2007,2003,1473,156
1733,1770933600,26,28,65,8
1734,1770933600,8,8,30880,23202
1735,1770933600,29,30,17,42
1737,1770933600,26,26,315,206
1739,1770933600,179,180,264,4109
1741,1770933600,239,234,2809,6651
1743,1770933600,279,265,598,304
1747,1770933600,3631,3603,35655,16186
1749,1770933600,2579,2524,5988,17489
1751,1770933600,2016,1979,488,21305
1753,1770933600,1710,1704,8,23626
1755,1770933600,85,79,154,49
1757,1770933600,96,80,20,2
1759,1770933600,60,58,2399,1622
1761,1770933600,140,136,27477,41437
1763,1770933600,682,611,269,97
1765,1770933600,329,262,152,18
1767,1770933600,248,248,210,181
1769,1770933600,890,888,8,157
1773,1770933600,544,512,25,1
1775,1770933600,90,88,127155,35263
1777,1770933600,90,88,94734,3774
1779,1770933600,2,2,49586,227258
1781,1770933600,20,19,2013,319
1783,1770933600,13,13,53583,26482
1823,1770933600,107,104,1822,14
1831,1770933600,20,17,14,61
1833,1770933600,292,267,28,5
1835,1770933600,302,257,22,5
1837,1770933600,996,713,13,12
1854,1770933600,21,21,78,47
1891,1770933600,257,253,1896,4522
1897,1770933600,319,284,17,448
1905,1770933600,121,120,2046,9
1907,1770933600,303,148,69,4
1909,1770933600,265,273,20,2
1913,1770933600,134,130,2349,27
1915,1770933600,213,212,1,27
1917,1770933600,95,81,2633,38
1919,1770933600,30,27,11404,4099
1921,1770933600,66,66,75,5
1923,1770933600,14,12,5083,103
1925,1770933600,8,8,14838,16090
1927,1770933600,51,50,26195,10
1929,1770933600,40,39,13567,753
1931,1770933600,30,27,1114,3707
1933,1770933600,139,128,5696,9862
1937,1770933600,18,17,70371,74346
1939,1770933600,4,2,48734,152629
1941,1770933600,18,16,63820,48279
1944,1770933600,35,35,99,13017
1947,1770933600,8,8,92,117074
1949,1770933600,303,300,23,27
1951,1770933600,120,120,1323,1031
1953,1770933600,164,165,1754,53
1955,1770933600,38,37,92,7
1957,1770933600,24,21,28,2342
1959,1770933600,13122,12867,2,26
1963,1770933600,46,47,5028,1254
1965,1770933600,23,21,6126,6299
1969,1770933600,62,55,4,3
1971,1770933600,51,50,47,38
1973,1770933600,42,42,520,262
1975,1770933600,53,54,1501,584
1978,1770933600,94,91,48,2747
1980,1770933600,5,5,13023,255
1982,1770933600,20,18,2780,150
1985,1770933600,53,49,13623,17
1987,1770933600,96,94,95517,98967
1993,1770933600,4,4,96969,20627
2003,1770933600,74,69,1061,125
2007,1770933600,79,65,6040,764
2011,1770933600,400,396,171,240
2015,1770933600,125,115,50,1
2021,1770933600,108,55,13,1
2025,1770933600,48,3,61,2
2102,1770933600,99,99,171,361
2108,1770933600,345,290,454,19
2114,1770933600,188,175,8746,256
2116,1770933600,175,175,17,2
2118,1770933600,130,102,2,5
2120,1770933600,15,5,1,1
2126,1770933600,41,49,118,2
2132,1770933600,26,27,294,12428
2134,1770933600,33,32,329,102
2136,1770933600,219,204,52,23
2138,1770933600,22,22,1159,20518
2140,1770933600,62,62,14652,7734
2142,1770933600,76,64,793,4299
2150,1770933600,284,200,10,2
2152,1770933600,460,350,348,32
2162,1770933600,702,500,22,90
2169,1770933600,200,81,2,3
2171,1770933600,9,8,14,300
2255,1770933600,2126,1400,2,1
2289,1770933600,363,354,295,94
2297,1770933600,465,435,1720,830
2301,1770933600,643,623,1630,779
2307,1770933600,223,187,11,1
2309,1770933600,178,169,351,1943
2313,1770933600,79,61,5021,377
2315,1770933600,314,310,660,1260
2323,1770933600,129,112,203,3
2325,1770933600,274,295,383,70
2327,1770933600,54,39,37,182
2341,1770933600,4115,4000,42,2
2347,1770933600,75,70,107,20
2349,1770933600,63,63,3752,14896
2351,1770933600,183,183,9304,35793
2353,1770933600,601,589,167585,49162
2355,1770933600,99,94,11826,5864
2357,1770933600,107,104,222184,316508
2359,1770933600,1092,1066,71971,47269
2361,1770933600,2039,2011,73410,78563
2363,1770933600,12421,12412,20985,18727
2366,1770933600,65487,64279,7,29
2368,1770933600,788329,788329,5,1
2428,1770933600,12,11,2026,34
2430,1770933600,90,87,292,9
2432,1770933600,777,690,57,24
2434,1770933600,8380,8293,63194,17526
2436,1770933600,3466,3365,26471,7681
2440,1770933600,4088,4067,10842,5268
2442,1770933600,3943,3927,17334,13951
2444,1770933600,2450,2394,20974,10184
2446,1770933600,190,163,432,128
2448,1770933600,2319,2188,1107,686
2450,1770933600,971,746,56,665
2452,1770933600,1723,1780,9360,396
2454,1770933600,1443,1249,1517,874
2456,1770933600,1670,800,11,1
2476,1770933600,18863,18863,3,1
2481,1770933600,2041,2027,4673,1874
2483,1770933600,2401,2357,6204,286
2485,1770933600,2043,2033,16,17095
2487,1770933600,1584,1436,26,48
2489,1770933600,1950,1749,10,63
2491,1770933600,2266,2157,64,85
2493,1770933600,2290,2210,23,121
2495,1770933600,2632,2591,28,112
2497,1770933600,4435,4054,210,565
2499,1770933600,5016,5034,4282,1503
2501,1770933600,6024,5981,149,8118
2503,1770933600,7204,7265,680,8336
2505,1770933600,2262,2250,13663,5269
2507,1770933600,2834,2777,20454,2455
2509,1770933600,3823,3778,6850,8350
2550,1770933600,923,888,6763,4783
2552,1770933600,735,724,2091,756
2568,1770933600,1098,1079,80,79
2570,1770933600,1918,1833,33,42
2572,1770933600,11930,11910,97,2724
2577,1770933600,23471240,23318476,3,13
2579,1770933600,136512,123453,18,29
2581,1770933600,1329015,1291806,16,24
2607,1770933600,20639,19518,4,1
2609,1770933600,14001,10150,1,2
2611,1770933600,14807,12300,1,1
2613,1770933600,12000,10150,1,1
2615,1770933600,85653,76490,2,3
2621,1770933600,114524,100010,1,3
2623,1770933600,52400,39918,1,1
2625,1770933600,47500,37741,1,2
2629,1770933600,41097,44110,4,1
2635,1770933600,60000,53460,2,1
2639,1770933600,18514,7031,2,1
2643,1770933600,63598,40000,2,1
2645,1770933600,4420,1354,1,6
2647,1770933600,6000,1399,3,3
2649,1770933600,524,501,2,2
2651,1770933600,50000,35578,1,9
2653,1770933600,40441,40812,1,3
2655,1770933600,40233,39830,1,3
2657,1770933600,673501,659321,9,7
2659,1770933600,58391,57724,3,3
2663,1770933600,44000,41966,1,2
2669,1770933600,39989,41369,1,3
2671,1770933600,48491,37100,2,2
2673,1770933600,48722,45674,5,1
2859,1770933600,425,395,95,148
2866,1770933600,278,265,6723,2166
2876,1770933600,1671,1600,179,483
2890,1770933600,417,200,7,2
2904,1770933600,1614,1488,7,3
2910,1770933600,981,650,1,3
2914,1770933600,1727,2189,5,1
2922,1770933600,1000,705,3,2
2932,1770933600,1500,956,1,2
2940,1770933600,1260,1260,2,4
2942,1770933600,689,601,3,9
2970,1770933600,377,365,1183,9353
2997,1770933600,1223825,1200000,2,1
2998,1770933600,2925,2916,6750,11757
3000,1770933600,8345,8312,1655,11248
3002,1770933600,3192,3171,20726,34976
3004,1770933600,8810,8771,20832,14941
3008,1770933600,142,139,240,2641
3010,1770933600,102,101,7,1222
3016,1770933600,3360,3215,6816,47
3018,1770933600,2428,2411,3323,2686
3024,1770933600,10726,10632,33365,11134
3026,1770933600,7843,7822,8273,20278
3028,1770933600,5245,5150,1,231
3030,1770933600,3100,2577,3,83
3038,1770933600,150,94,1,1
3040,1770933600,187,178,4297,791
3046,1770933600,54,9,2004,2
3049,1770933600,2895,2886,534,26252
3051,1770933600,8293,8241,3816,18787
3053,1770933600,9749,9453,38,74
3054,1770933600,26692,26042,19,70
3101,1770933600,6597,6462,87,297
3105,1770933600,727,608,175,268
3122,1770933600,34414,32480,23,16
3138,1770933600,53,53,7962,7420
3140,1770933600,379067,363935,15,21
3142,1770933600,366,361,43121,152049
3144,1770933600,497,488,59887,21493
3159,1770933600,2263,2189,4,2
3183,1770933600,495,461,26,1
3200,1770933600,3724,3272,7,4
3202,1770933600,37797,37642,22,74
3204,1770933600,149904,149133,12,68
3211,1770933600,182,170,34,16
3239,1770933600,100,100,278,619
3325,1770933600,1133,1095,1101,780
3363,1770933600,625,426,52,29
3367,1770933600,1852,201,39,1
3369,1770933600,402,61,28,6
3385,1770933600,14000,13545,1,21
3387,1770933600,31837,30311,14,13
3389,1770933600,24226,22967,20,8
3391,1770933600,2112,2110,940,97
3396,1770933600,300,207,2,151
3402,1770933600,2600,2600,904,16
3404,1770933600,5026,4717,9,1
3420,1770933600,282,280,394,146
3422,1770933600,67,65,400,202
3434,1770933600,1433,1409,1,3
3446,1770933600,4911,3731,45,240
3448,1770933600,4192,3715,11,3
3478,1770933600,37752,37754,1,2
3479,1770933600,39289,38000,2,2
3480,1770933600,39000,37482,1,1
3481,1770933600,10862106,10495844,1,3
3678,1770933600,6100,5402,6,53
3749,1770933600,41776,39021,102,52
3751,1770933600,39468,37552,38,87
3753,1770933600,37762,35748,3,4
3755,1770933600,39094,38737,13,17
3791,1770933600,106,100,1,2
3799,1770933600,2930,736,2,3
3827,1770933600,1570,1562,10,13
3828,1770933600,1405,1125,8,8
3829,1770933600,5325,1801,3,11
3830,1770933600,15000,1617,6,10
3831,1770933600,6796,6255,8,23
3832,1770933600,19159,20252,7,13
